,Longitude,Latitude,Crime_type,Year
535,-87.914869723,41.994300525999996,THEFT,2016
536,-87.67045409,41.83293572,BATTERY,2016
537,-87.900983721,41.976762981,BATTERY,2016
538,-87.890666529,41.957308339,BATTERY,2016
539,-87.66572913700001,41.837054941,ROBBERY,2016
540,-87.54591594,41.653220991,ROBBERY,2016
541,-87.815110832,42.017537501,ROBBERY,2016
542,-87.925508862,41.989621528,ROBBERY,2016
543,-87.900983721,41.976762981,ROBBERY,2016
544,-87.836610715,41.977155624,ROBBERY,2016
545,-87.66916709700001,41.830002895,ASSAULT,2016
546,-87.54590552,41.656780333,ASSAULT,2016
547,-87.900520088,41.976799653,ASSAULT,2016
548,-87.915685098,41.953969054,ASSAULT,2016
549,-87.72109537700001,41.711891336,ASSAULT,2016
550,-87.680925625,41.847477162,MOTOR VEHICLE THEFT,2016
551,-87.549562423,41.654870566,MOTOR VEHICLE THEFT,2016
552,-87.905227221,41.976290414,MOTOR VEHICLE THEFT,2016
553,-87.884969461,41.982255833,MOTOR VEHICLE THEFT,2016
554,-87.914585337,41.960789926,MOTOR VEHICLE THEFT,2016
555,-87.57387678399999,41.673676103000005,MOTOR VEHICLE THEFT,2016
556,-87.89339880799999,41.950804059,MOTOR VEHICLE THEFT,2016
557,-87.673448705,41.807527265,HOMICIDE,2017
558,-87.83662354,41.975978414000004,HOMICIDE,2017
559,-87.691019717,41.995030781,HOMICIDE,2017
560,-87.657908498,41.966081546999995,HOMICIDE,2017
561,-87.748224279,41.957974271,HOMICIDE,2017
562,-87.666164941,42.007504049,HOMICIDE,2017
563,-87.73044659700001,41.749414464000004,HOMICIDE,2017
564,-87.71816289600001,41.96542408,HOMICIDE,2017
565,-87.559299401,41.653062164,HOMICIDE,2017
566,-87.794069417,41.77380925,HOMICIDE,2017
567,-87.6269207,41.843922218,HOMICIDE,2017
568,-87.80572224299999,41.930761285,HOMICIDE,2017
569,-87.69381415,41.969072544,HOMICIDE,2017
570,-87.79665486399999,41.972530174,HOMICIDE,2017
571,-87.631183406,41.925592265,HOMICIDE,2017
572,-87.76119563799999,41.975185466999996,HOMICIDE,2017
573,-87.670233545,41.824084176,ARSON,2017
574,-87.55078095399999,41.654870636,ARSON,2017
575,-87.756337334,41.797674205,ARSON,2017
576,-87.731232201,41.775928567,ARSON,2017
577,-87.63827500299999,41.88906854,ARSON,2017
578,-87.608154575,41.829087787,ARSON,2017
579,-87.53649135399999,41.698212491,ARSON,2017
580,-87.817612695,41.999837752,ARSON,2017
581,-87.72009991200001,41.737625024,ARSON,2017
582,-87.79060347,41.784863436,ARSON,2017
583,-87.748335679,41.994019965,ARSON,2017
584,-87.56983789899999,41.710651109000004,ARSON,2017
585,-87.682532434,41.694867645,ARSON,2017
586,-87.79247865200001,41.95280987,ARSON,2017
587,-87.792768931,41.993708169,ARSON,2017
588,-87.74152853700001,41.754592961,ARSON,2017
589,-87.870236345,41.974019603,ARSON,2017
590,-87.808426592,41.937988253,ARSON,2017
591,-87.66903815,42.016030425,ARSON,2017
592,-87.744418241,41.808898226,ARSON,2017
593,-87.70794068,41.685708163,ARSON,2017
594,-87.64430547100001,41.937227668,ARSON,2017
595,-87.65788403,41.978839194,ARSON,2017
596,-87.679204445,41.969451256,ARSON,2017
597,-87.60942377200001,41.653605591,ARSON,2017
598,-87.702873556,42.016534092,ARSON,2017
599,-87.576633775,41.695481535,ARSON,2017
600,-87.588742037,41.799544997,ARSON,2017
601,-87.769578046,41.981714236,ARSON,2017
602,-87.695171094,41.843281635,NARCOTICS,2017
603,-87.905108161,41.976495786,NARCOTICS,2017
604,-87.55885388200001,41.665814864,NARCOTICS,2017
605,-87.54561764799999,41.653677253000005,NARCOTICS,2017
606,-87.714421927,41.696273273,NARCOTICS,2017
607,-87.90747260100001,41.953900467,NARCOTICS,2017
608,-87.755638349,41.99314313,NARCOTICS,2017
609,-87.66146379899999,41.863127974,THEFT,2017
610,-87.90349600399999,41.977790516999995,THEFT,2017
611,-87.88401337200001,41.957636499,THEFT,2017
612,-87.914869723,41.994300525999996,THEFT,2017
613,-87.66797729999999,41.83151359,BATTERY,2017
614,-87.900520088,41.976799653,BATTERY,2017
615,-87.88716997600001,41.959440784,BATTERY,2017
616,-87.904558716,41.953683805,BATTERY,2017
617,-87.90609433,42.002816386999996,BATTERY,2017
618,-87.66577934899999,41.83893231,ROBBERY,2017
619,-87.545916608,41.653166109000004,ROBBERY,2017
620,-87.84031569700001,41.977429551,ROBBERY,2017
621,-87.800240335,41.791396075,ROBBERY,2017
622,-87.91403057299999,41.963529375,ROBBERY,2017
623,-87.66709265600001,41.83048485,ASSAULT,2017
624,-87.900983721,41.976762981,ASSAULT,2017
625,-87.54590992,41.654916954,ASSAULT,2017
626,-87.899008826,42.005440693000004,ASSAULT,2017
627,-87.92736489100001,42.006074109000004,ASSAULT,2017
628,-87.57784510399999,41.673630905,ASSAULT,2017
629,-87.678185446,41.84805158,MOTOR VEHICLE THEFT,2017
630,-87.885097567,41.981295861,MOTOR VEHICLE THEFT,2017
631,-87.914869723,41.994300525999996,MOTOR VEHICLE THEFT,2017
632,-87.635930129,41.758053849,HOMICIDE,2018
633,-87.765094943,41.775264034,HOMICIDE,2018
634,-87.731876755,41.886926775999996,HOMICIDE,2018
635,-87.67382751,42.012649769,HOMICIDE,2018
636,-87.698341345,41.821811574,HOMICIDE,2018
637,-87.65886542,41.965996614,HOMICIDE,2018
638,-87.560898667,41.709060038000004,HOMICIDE,2018
639,-87.70303151200001,41.939362537,HOMICIDE,2018
640,-87.667909071,41.899699629000004,HOMICIDE,2018
641,-87.710824195,41.698001982,HOMICIDE,2018
642,-87.73353203,41.793114392,HOMICIDE,2018
643,-87.706149985,41.972565366,HOMICIDE,2018
644,-87.77005870100001,41.9768374,HOMICIDE,2018
645,-87.535797871,41.715809734000004,HOMICIDE,2018
646,-87.794392413,41.935538504,HOMICIDE,2018
647,-87.631310613,41.884476226,HOMICIDE,2018
648,-87.655164396,41.982818711,HOMICIDE,2018
649,-87.66153645700001,41.865655856,HOMICIDE,2018
650,-87.68772927100001,41.927452663000004,HOMICIDE,2018
651,-87.541344349,41.701992038,HOMICIDE,2018
652,-87.804967456,41.923806678000005,HOMICIDE,2018
653,-87.678280698,41.851666314,HOMICIDE,2018
654,-87.527258234,41.651431329,HOMICIDE,2018
655,-87.734193722,41.751972552,HOMICIDE,2018
656,-87.68972563700001,41.965731951,HOMICIDE,2018
657,-87.681718565,41.946823083000005,HOMICIDE,2018
658,-87.64092074,41.929726566999996,HOMICIDE,2018
659,-87.73980683399999,41.899097591,ARSON,2018
660,-87.607132694,41.83249794,ARSON,2018
661,-87.64808669899999,41.766381851,ARSON,2018
662,-87.67986925299999,41.992187981,ARSON,2018
663,-87.817025844,41.95135319,ARSON,2018
664,-87.670122516,41.858650282,ARSON,2018
665,-87.74006401700001,41.740902266999996,ARSON,2018
666,-87.60432262200001,41.807210904,ARSON,2018
667,-87.623945706,41.858412765,ARSON,2018
668,-87.62455074200001,41.887384761,ARSON,2018
669,-87.764273249,41.780710146,ARSON,2018
670,-87.63739150299999,41.939987813,ARSON,2018
671,-87.648960567,41.899549844,ARSON,2018
672,-87.695448288,41.968557491999995,ARSON,2018
673,-87.54716467200001,41.649832040999996,ARSON,2018
674,-87.729667673,41.983393828000004,ARSON,2018
675,-87.540037144,41.678442193,ARSON,2018
676,-87.71423717200001,41.754067689,ARSON,2018
677,-87.58043420799999,41.730968577,ARSON,2018
678,-87.643264855,41.841727377,ARSON,2018
679,-87.59908081,41.653789719,ARSON,2018
680,-87.81749399700001,41.999957963,ARSON,2018
681,-87.69824352399999,42.018451449000004,ARSON,2018
682,-87.71428142399999,41.97021381,ARSON,2018
683,-87.65145894,41.918134916,ARSON,2018
684,-87.690895571,41.844747935,NARCOTICS,2018
685,-87.900983721,41.976762981,NARCOTICS,2018
686,-87.542304415,41.653215403000004,NARCOTICS,2018
687,-87.70254654799999,41.705717815999996,NARCOTICS,2018
688,-87.90747260100001,41.953900467,NARCOTICS,2018
689,-87.806584451,42.016178736,NARCOTICS,2018
690,-87.92736489100001,42.006074109000004,NARCOTICS,2018
691,-87.83668484100001,41.965720818,NARCOTICS,2018
692,-87.7618988,41.999368114,NARCOTICS,2018
693,-87.663879084,41.862102007,THEFT,2018
694,-87.90349600399999,41.977790516999995,THEFT,2018
695,-87.55936355700001,41.683456137,THEFT,2018
696,-87.919273996,41.996997582,THEFT,2018
697,-87.934272688,42.008161968,THEFT,2018
698,-87.6691979,41.83412222,BATTERY,2018
699,-87.899229512,41.977299715,BATTERY,2018
700,-87.54472364,41.654672808,BATTERY,2018
701,-87.915105451,41.953783081,BATTERY,2018
702,-87.881180451,41.962076499,BATTERY,2018
703,-87.576314918,41.673645535,BATTERY,2018
704,-87.914869723,41.994300525999996,BATTERY,2018
705,-87.676635117,41.848196405,ROBBERY,2018
706,-87.54591219299999,41.654730355,ROBBERY,2018
707,-87.814408627,41.978511843,ROBBERY,2018
708,-87.744379493,41.99459797,ROBBERY,2018
709,-87.795370509,41.797097969,ROBBERY,2018
710,-87.903898835,41.980783214,ROBBERY,2018
711,-87.818425746,42.001663548,ROBBERY,2018
712,-87.667977868,41.831458708,ASSAULT,2018
713,-87.54532127799999,41.653675221,ASSAULT,2018
714,-87.90178290899999,41.977139201,ASSAULT,2018
715,-87.881937669,41.994913946,ASSAULT,2018
716,-87.914585337,41.960789926,ASSAULT,2018
717,-87.57387678399999,41.673676103000005,ASSAULT,2018
718,-87.675675404,41.845861036,MOTOR VEHICLE THEFT,2018
719,-87.548366075,41.65816659,MOTOR VEHICLE THEFT,2018
720,-87.925508862,41.989621528,MOTOR VEHICLE THEFT,2018
721,-87.655833034,41.864102036,HOMICIDE,2019
722,-87.743142974,41.80716827,HOMICIDE,2019
723,-87.53648861399999,41.711483998,HOMICIDE,2019
724,-87.62635772700001,41.757638586,HOMICIDE,2019
725,-87.72932358,41.878823333,HOMICIDE,2019
726,-87.69136176,41.9203106,HOMICIDE,2019
727,-87.669084869,42.018966968,HOMICIDE,2019
728,-87.644257764,41.935855273,HOMICIDE,2019
729,-87.633564277,41.911161199,HOMICIDE,2019
730,-87.708547831,41.971041686,HOMICIDE,2019
731,-87.736939439,41.746739713000004,HOMICIDE,2019
732,-87.614595998,41.887586335,HOMICIDE,2019
733,-87.603092879,41.657212781,HOMICIDE,2019
734,-87.71232614700001,41.823383662,HOMICIDE,2019
735,-87.63121425899999,41.895287937,HOMICIDE,2019
736,-87.728271764,41.959119468000004,HOMICIDE,2019
737,-87.737649422,41.946243255,HOMICIDE,2019
738,-87.707036051,41.999979246,HOMICIDE,2019
739,-87.668604253,41.735716764,HOMICIDE,2019
740,-87.77311238700001,41.77783091,HOMICIDE,2019
741,-87.66155984,41.904788891,HOMICIDE,2019
742,-87.572315031,41.751198244,ARSON,2019
743,-87.718157496,41.96522098,ARSON,2019
744,-87.65831575200001,41.768635100000004,ARSON,2019
745,-87.734733346,41.89603887,ARSON,2019
746,-87.531663492,41.693044285,ARSON,2019
747,-87.698808911,41.798229811999995,ARSON,2019
748,-87.74063981200001,41.974208525,ARSON,2019
749,-87.6345943,41.89318177,ARSON,2019
750,-87.68138478600001,41.939535294,ARSON,2019
751,-87.792272134,41.944192047,ARSON,2019
752,-87.68210301,41.722184991999995,ARSON,2019
753,-87.628976735,41.690698838,ARSON,2019
754,-87.72411721600001,41.783569599,ARSON,2019
755,-87.745581851,41.806799319,ARSON,2019
756,-87.62440350799999,41.746380391,ARSON,2019
757,-87.613011501,41.726309007,ARSON,2019
758,-87.645494141,41.858359977,ARSON,2019
759,-87.6552782,41.923527981999996,ARSON,2019
760,-87.602332155,41.65685118,ARSON,2019
761,-87.66511721,41.905709756,ARSON,2019
762,-87.76649049299999,41.774988265,ARSON,2019
763,-87.78201180100001,41.79906541,ARSON,2019
764,-87.822737226,41.976858756999995,ARSON,2019
765,-87.615920606,41.792412671,ARSON,2019
766,-87.673067895,41.74777356,ARSON,2019
767,-87.77240288899999,41.865485209,ARSON,2019
768,-87.61146150200001,41.891990384,ARSON,2019
769,-87.654791654,41.965961631999996,ARSON,2019
770,-87.68458884399999,42.008844538000005,ARSON,2019
771,-87.64311272299999,41.94115571,ARSON,2019
772,-87.53649704,41.72088333,ARSON,2019
773,-87.624350645,41.80510791,ARSON,2019
774,-87.655501989,41.684151193000005,ARSON,2019
775,-87.846467101,41.977609479,ARSON,2019
776,-87.66562107700001,41.832976333000005,ARSON,2019
777,-87.75999869200001,41.79752788,ARSON,2019
778,-87.71877965600001,41.987328865,ARSON,2019
779,-87.636832454,41.669782721,ARSON,2019
780,-87.68927784,41.921094756,ARSON,2019
781,-87.66341080299999,41.711201787,ARSON,2019
782,-87.623318288,41.834155130999996,ARSON,2019
783,-87.748021618,41.77609766,ARSON,2019
784,-87.633564301,41.87178962,ARSON,2019
785,-87.69280897200001,41.845354126,NARCOTICS,2019
786,-87.806976353,41.980242532,NARCOTICS,2019
787,-87.53988280600001,41.652855669000004,NARCOTICS,2019
788,-87.900983721,41.976762981,NARCOTICS,2019
789,-87.90747260100001,41.953900467,NARCOTICS,2019
790,-87.78873561299999,41.997341632,NARCOTICS,2019
791,-87.74832238100001,41.989044668000005,NARCOTICS,2019
792,-87.66146116200001,41.863029166,THEFT,2019
793,-87.901514402,41.976600325999996,THEFT,2019
794,-87.914869723,41.994300525999996,THEFT,2019
795,-87.917644638,41.962447574,THEFT,2019
796,-87.559086495,41.683053599000004,THEFT,2019
797,-87.6691979,41.83412222,BATTERY,2019
798,-87.900983721,41.976762981,BATTERY,2019
799,-87.54472250100001,41.654766107,BATTERY,2019
800,-87.881937669,41.994913946,BATTERY,2019
801,-87.88716997600001,41.959440784,BATTERY,2019
802,-91.686565684,36.619446395,BATTERY,2019
803,-87.90747260100001,41.953900467,BATTERY,2019
804,-87.899008826,42.005440693000004,BATTERY,2019
805,-87.665743111,41.837828905,ROBBERY,2019
806,-87.547152245,41.652960509,ROBBERY,2019
807,-87.836618285,41.976181463,ROBBERY,2019
808,-87.816865506,41.980314889,ROBBERY,2019
809,-87.786738394,42.011481199,ROBBERY,2019
810,-87.807138486,41.997177742,ROBBERY,2019
811,-87.540099953,41.680481664,ROBBERY,2019
812,-87.90412275799999,41.978108446,ROBBERY,2019
813,-87.70254654799999,41.705717815999996,ROBBERY,2019
814,-87.665859662,41.830496901,ASSAULT,2019
815,-87.900983721,41.976762981,ASSAULT,2019
816,-87.881937669,41.994913946,ASSAULT,2019
817,-87.914045622,41.995433619,ASSAULT,2019
818,-87.92736489100001,42.006074109000004,ASSAULT,2019
819,-87.915105451,41.953783081,ASSAULT,2019
820,-87.67563646,41.84428835,MOTOR VEHICLE THEFT,2019
821,-87.54839215700001,41.651498014,MOTOR VEHICLE THEFT,2019
822,-87.881455466,41.987154185,MOTOR VEHICLE THEFT,2019
823,-87.905227221,41.976290414,MOTOR VEHICLE THEFT,2019
824,-87.576314918,41.673645535,MOTOR VEHICLE THEFT,2019
